Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,run,Magic Number,The method contains a magic number: 20,663
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,run,Magic Number,The method contains a magic number: 8,663
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,readAndReduceImage,Long Statement,The length of the statement "String confirmMessage=preferences.getLocalizedString(ImportedTextureWizardStepsPanel.class`"reduceImageSize.message"`imageSize.width`imageSize.height`reducedWidth`reducedHeight);" is 178.,703
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,readAndReduceImage,Long Statement,The length of the statement "String keepUnchanged=preferences.getLocalizedString(ImportedTextureWizardStepsPanel.class`"reduceImageSize.keepUnchanged");" is 123.,703
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,readAndReduceImage,Long Statement,The length of the statement "result.set(JOptionPane.showOptionDialog(SwingUtilities.getRootPane(ImportedTextureWizardStepsPanel.this)`confirmMessage`title`JOptionPane.YES_NO_CANCEL_OPTION`JOptionPane.QUESTION_MESSAGE`null`new Object[]{reduceSize`keepUnchanged`cancel}`keepUnchanged));" is 255.,703
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,readAndReduceImage,Magic Number,The method contains a magic number: .5f,703
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,readAndReduceImage,Magic Number,The method contains a magic number: 2.,703
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,run,Long Statement,The length of the statement "String confirmMessage=preferences.getLocalizedString(ImportedTextureWizardStepsPanel.class`"reduceImageSize.message"`imageSize.width`imageSize.height`reducedWidth`reducedHeight);" is 178.,725
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,run,Long Statement,The length of the statement "String keepUnchanged=preferences.getLocalizedString(ImportedTextureWizardStepsPanel.class`"reduceImageSize.keepUnchanged");" is 123.,725
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,run,Long Statement,The length of the statement "result.set(JOptionPane.showOptionDialog(SwingUtilities.getRootPane(ImportedTextureWizardStepsPanel.this)`confirmMessage`title`JOptionPane.YES_NO_CANCEL_OPTION`JOptionPane.QUESTION_MESSAGE`null`new Object[]{reduceSize`keepUnchanged`cancel}`keepUnchanged));" is 255.,725
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,updatePreviewComponentsWithWaitImage,Long Statement,The length of the statement "waitImage=ImageIO.read(ImportedTextureWizardStepsPanel.class.getResource(preferences.getLocalizedString(ImportedTextureWizardStepsPanel.class`"waitIcon")));" is 156.,795
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,setImageChangeTexts,Long Statement,The length of the statement "this.imageChoiceOrChangeLabel.setText(preferences.getLocalizedString(ImportedTextureWizardStepsPanel.class`"imageChangeLabel.text"));" is 133.,820
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,setImageChangeTexts,Long Statement,The length of the statement "this.imageChoiceOrChangeButton.setText(SwingTools.getLocalizedLabelText(preferences`ImportedTextureWizardStepsPanel.class`"imageChangeButton.text"));" is 149.,820
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,setImageChangeTexts,Long Statement,The length of the statement "this.imageChoiceOrChangeButton.setMnemonic(KeyStroke.getKeyStroke(preferences.getLocalizedString(ImportedTextureWizardStepsPanel.class`"imageChangeButton.mnemonic")).getKeyCode());" is 180.,820
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,setImageChoiceTexts,Long Statement,The length of the statement "this.imageChoiceOrChangeLabel.setText(preferences.getLocalizedString(ImportedTextureWizardStepsPanel.class`"imageChoiceLabel.text"));" is 133.,836
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,setImageChoiceTexts,Long Statement,The length of the statement "this.imageChoiceOrChangeButton.setText(SwingTools.getLocalizedLabelText(preferences`ImportedTextureWizardStepsPanel.class`"imageChoiceButton.text"));" is 149.,836
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,setImageChoiceTexts,Long Statement,The length of the statement "this.imageChoiceOrChangeButton.setMnemonic(KeyStroke.getKeyStroke(preferences.getLocalizedString(ImportedTextureWizardStepsPanel.class`"imageChoiceButton.mnemonic")).getKeyCode());" is 180.,836
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,showImageChoiceDialog,Long Statement,The length of the statement "return contentManager.showOpenDialog(this`preferences.getLocalizedString(ImportedTextureWizardStepsPanel.class`"imageChoiceDialog.title")`ContentManager.ContentType.IMAGE);" is 172.,852
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,updateAttributesPreviewImage,Long Statement,The length of the statement "g2D.setPaint(new TexturePaint(textureImage`new Rectangle2D.Float(0`0`this.controller.getWidth() / 250 * IMAGE_PREFERRED_SIZE`this.controller.getHeight() / 250 * IMAGE_PREFERRED_SIZE)));" is 185.,862
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,updateAttributesPreviewImage,Magic Number,The method contains a magic number: 250,862
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,updateAttributesPreviewImage,Magic Number,The method contains a magic number: 250,862
sweethome3d-5.6,com.eteks.sweethome3d.swing,JPEGImagesToVideo,createVideoFile,Complex Conditional,The conditional expression ev instanceof ConfigureCompleteEvent || ev instanceof RealizeCompleteEvent || ev instanceof PrefetchCompleteEvent is complex.,73
sweethome3d-5.6,com.eteks.sweethome3d.swing,JPEGImagesToVideo,createVideoFile,Complex Method,Cyclomatic complexity of the method is 14,73
sweethome3d-5.6,com.eteks.sweethome3d.swing,JPEGImagesToVideo,createVideoFile,Long Method,The method has 107 lines of code.,73
sweethome3d-5.6,com.eteks.sweethome3d.swing,JPEGImagesToVideo,createVideoFile,Long Parameter List,The method has 5 parameters. ,73
sweethome3d-5.6,com.eteks.sweethome3d.swing,JPEGImagesToVideo,controllerUpdate,Complex Conditional,The conditional expression ev instanceof ConfigureCompleteEvent || ev instanceof RealizeCompleteEvent || ev instanceof PrefetchCompleteEvent is complex.,84
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,createComponents,Complex Method,Cyclomatic complexity of the method is 11,91
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,createComponents,Long Method,The method has 176 lines of code.,91
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,createComponents,Long Statement,The length of the statement "this.fontSizeLabel=new JLabel(SwingTools.getLocalizedLabelText(preferences`LabelPanel.class`"fontSizeLabel.text"`unitName));" is 124.,91
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,createComponents,Long Statement,The length of the statement "final NullableSpinner.NullableSpinnerLengthModel fontSizeSpinnerModel=new NullableSpinner.NullableSpinnerLengthModel(preferences`5`999);" is 136.,91
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,createComponents,Long Statement,The length of the statement "this.visibleIn3DViewCheckBox=new NullableCheckBox(SwingTools.getLocalizedLabelText(preferences`LabelPanel.class`"visibleIn3DViewCheckBox.text"));" is 145.,91
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,createComponents,Long Statement,The length of the statement "this.pitch0DegreeRadioButton=new JRadioButton(SwingTools.getLocalizedLabelText(preferences`LabelPanel.class`"pitch0DegreeRadioButton.text"));" is 141.,91
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,createComponents,Long Statement,The length of the statement "this.pitch90DegreeRadioButton=new JRadioButton(SwingTools.getLocalizedLabelText(preferences`LabelPanel.class`"pitch90DegreeRadioButton.text"));" is 143.,91
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,createComponents,Long Statement,The length of the statement "this.elevationLabel=new JLabel(SwingTools.getLocalizedLabelText(preferences`LabelPanel.class`"elevationLabel.text"`unitName));" is 126.,91
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,createComponents,Long Statement,The length of the statement "final NullableSpinner.NullableSpinnerLengthModel elevationSpinnerModel=new NullableSpinner.NullableSpinnerLengthModel(preferences`0f`preferences.getLengthUnit().getMaximumElevation());" is 184.,91
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,createComponents,Long Statement,The length of the statement "this.dialogTitle=preferences.getLocalizedString(LabelPanel.class`modification ? "labelModification.title" : "labelCreation.title");" is 131.,91
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,createComponents,Magic Number,The method contains a magic number: 20,91
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,createComponents,Magic Number,The method contains a magic number: 5,91
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,createComponents,Magic Number,The method contains a magic number: 999,91
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,createComponents,Magic Number,The method contains a magic number: 2,91
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,createComponents,Magic Number,The method contains a magic number: 2,91
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,stateChanged,Magic Number,The method contains a magic number: 2,219
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,itemStateChanged,Magic Number,The method contains a magic number: 2,240
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,update3DViewComponents,Magic Number,The method contains a magic number: 2,287
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,setMnemonics,Long Statement,The length of the statement "this.textLabel.setDisplayedMnemonic(KeyStroke.getKeyStroke(preferences.getLocalizedString(LabelPanel.class`"textLabel.mnemonic")).getKeyCode());" is 144.,301
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,setMnemonics,Long Statement,The length of the statement "this.fontNameLabel.setDisplayedMnemonic(KeyStroke.getKeyStroke(preferences.getLocalizedString(LabelPanel.class`"fontNameLabel.mnemonic")).getKeyCode());" is 152.,301
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,setMnemonics,Long Statement,The length of the statement "this.fontSizeLabel.setDisplayedMnemonic(KeyStroke.getKeyStroke(preferences.getLocalizedString(LabelPanel.class`"fontSizeLabel.mnemonic")).getKeyCode());" is 152.,301
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,setMnemonics,Long Statement,The length of the statement "this.visibleIn3DViewCheckBox.setMnemonic(KeyStroke.getKeyStroke(preferences.getLocalizedString(LabelPanel.class`"visibleIn3DViewCheckBox.mnemonic")).getKeyCode());" is 163.,301
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,setMnemonics,Long Statement,The length of the statement "this.pitch0DegreeRadioButton.setMnemonic(KeyStroke.getKeyStroke(preferences.getLocalizedString(LabelPanel.class`"pitch0DegreeRadioButton.mnemonic")).getKeyCode());" is 163.,301
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,setMnemonics,Long Statement,The length of the statement "this.pitch90DegreeRadioButton.setMnemonic(KeyStroke.getKeyStroke(preferences.getLocalizedString(LabelPanel.class`"pitch90DegreeRadioButton.mnemonic")).getKeyCode());" is 165.,301
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,setMnemonics,Long Statement,The length of the statement "this.elevationLabel.setDisplayedMnemonic(KeyStroke.getKeyStroke(preferences.getLocalizedString(LabelPanel.class`"elevationLabel.mnemonic")).getKeyCode());" is 154.,301
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Long Statement,The length of the statement "JPanel nameAndStylePanel=SwingTools.createTitledPanel(preferences.getLocalizedString(LabelPanel.class`"textAndStylePanel.title"));" is 130.,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Long Statement,The length of the statement "nameAndStylePanel.add(this.textLabel`new GridBagConstraints(0`0`1`1`0`0`labelAlignment`GridBagConstraints.NONE`new Insets(0`0`5`5)`0`0));" is 137.,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Long Statement,The length of the statement "nameAndStylePanel.add(this.textTextField`new GridBagConstraints(1`0`3`1`0`0`GridBagConstraints.LINE_START`GridBagConstraints.HORIZONTAL`new Insets(0`0`5`0)`0`0));" is 162.,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Long Statement,The length of the statement "nameAndStylePanel.add(this.fontNameLabel`new GridBagConstraints(0`1`1`1`0`0`labelAlignment`GridBagConstraints.NONE`new Insets(0`0`5`5)`0`0));" is 141.,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Long Statement,The length of the statement "nameAndStylePanel.add(this.fontNameComboBox`new GridBagConstraints(1`1`3`1`0`0`GridBagConstraints.LINE_START`GridBagConstraints.HORIZONTAL`new Insets(0`0`5`0)`0`0));" is 165.,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Long Statement,The length of the statement "nameAndStylePanel.add(this.fontSizeLabel`new GridBagConstraints(0`2`1`1`0`0`labelAlignment`GridBagConstraints.NONE`new Insets(0`0`0`5)`0`0));" is 141.,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Long Statement,The length of the statement "nameAndStylePanel.add(this.fontSizeSpinner`new GridBagConstraints(1`2`1`1`1`0`GridBagConstraints.LINE_START`GridBagConstraints.NONE`new Insets(0`0`0`0)`5`0));" is 158.,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Long Statement,The length of the statement "nameAndStylePanel.add(this.colorLabel`new GridBagConstraints(2`2`1`1`0`0`labelAlignment`GridBagConstraints.NONE`new Insets(0`10`0`5)`0`0));" is 139.,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Long Statement,The length of the statement "nameAndStylePanel.add(this.colorButton`new GridBagConstraints(3`2`1`1`0`0`GridBagConstraints.LINE_START`GridBagConstraints.NONE`new Insets(0`0`0`OperatingSystem.isMacOSX() ? 6 : 0)`0`0));" is 187.,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Long Statement,The length of the statement "add(nameAndStylePanel`new GridBagConstraints(0`1`1`1`0`0`GridBagConstraints.LINE_START`GridBagConstraints.BOTH`new Insets(0`0`rowGap`0)`0`0));" is 142.,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Long Statement,The length of the statement "JPanel rendering3DPanel=SwingTools.createTitledPanel(preferences.getLocalizedString(LabelPanel.class`"rendering3DPanel.title"));" is 128.,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Long Statement,The length of the statement "rendering3DPanel.add(this.visibleIn3DViewCheckBox`new GridBagConstraints(0`0`3`1`0`0`GridBagConstraints.LINE_START`GridBagConstraints.NONE`new Insets(0`OperatingSystem.isMacOSX() ? -8 : 0`5`0)`0`0));" is 199.,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Long Statement,The length of the statement "rendering3DPanel.add(this.pitchLabel`new GridBagConstraints(0`1`1`1`0`0`labelAlignment`GridBagConstraints.NONE`new Insets(0`0`5`5)`0`0));" is 137.,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Long Statement,The length of the statement "rendering3DPanel.add(this.pitch0DegreeRadioButton`new GridBagConstraints(1`1`1`1`0`0`GridBagConstraints.LINE_START`GridBagConstraints.NONE`new Insets(0`0`5`5)`0`0));" is 165.,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Long Statement,The length of the statement "rendering3DPanel.add(this.pitch90DegreeRadioButton`new GridBagConstraints(2`1`1`1`0`0`GridBagConstraints.LINE_START`GridBagConstraints.NONE`new Insets(0`0`5`0)`0`0));" is 166.,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Long Statement,The length of the statement "rendering3DPanel.add(this.elevationLabel`new GridBagConstraints(0`3`1`1`0`0`labelAlignment`GridBagConstraints.NONE`new Insets(0`0`0`5)`0`0));" is 141.,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Long Statement,The length of the statement "rendering3DPanel.add(this.elevationSpinner`new GridBagConstraints(1`3`2`1`1`0`GridBagConstraints.LINE_START`GridBagConstraints.NONE`new Insets(0`0`0`0)`0`0));" is 158.,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Long Statement,The length of the statement "add(rendering3DPanel`new GridBagConstraints(0`2`1`1`0`0`GridBagConstraints.LINE_START`GridBagConstraints.HORIZONTAL`new Insets(0`0`0`0)`0`0));" is 142.,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 3,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 3,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 2,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 2,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 2,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 2,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 10,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 3,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 2,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 6,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 3,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 8,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 2,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 3,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 3,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 2,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,layoutComponents,Magic Number,The method contains a magic number: 2,327
sweethome3d-5.6,com.eteks.sweethome3d.swing,LabelPanel,displayView,Long Statement,The length of the statement "if (SwingTools.showConfirmDialog((JComponent)parentView`this`this.dialogTitle`this.textTextField) == JOptionPane.OK_OPTION && this.controller != null) {" is 152.,394
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Complex Method,Cyclomatic complexity of the method is 12,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Long Method,The method has 217 lines of code.,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Long Statement,The length of the statement "this.viewableCheckBox=new NullableCheckBox(SwingTools.getLocalizedLabelText(preferences`LevelPanel.class`"viewableCheckBox.text"));" is 131.,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Long Statement,The length of the statement "this.elevationLabel=new JLabel(SwingTools.getLocalizedLabelText(preferences`LevelPanel.class`"elevationLabel.text"`unitName));" is 126.,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Long Statement,The length of the statement "final NullableSpinner.NullableSpinnerLengthModel elevationSpinnerModel=new NullableSpinner.NullableSpinnerLengthModel(preferences`-1000f`preferences.getLengthUnit().getMaximumElevation());" is 188.,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Long Statement,The length of the statement "this.floorThicknessLabel=new JLabel(SwingTools.getLocalizedLabelText(preferences`LevelPanel.class`"floorThicknessLabel.text"`unitName));" is 136.,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Long Statement,The length of the statement "final NullableSpinner.NullableSpinnerLengthModel floorThicknessSpinnerModel=new NullableSpinner.NullableSpinnerLengthModel(preferences`minimumLength`maximumLength / 10);" is 169.,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Long Statement,The length of the statement "final NullableSpinner.NullableSpinnerLengthModel heightSpinnerModel=new NullableSpinner.NullableSpinnerLengthModel(preferences`minimumLength`maximumLength);" is 156.,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Long Statement,The length of the statement "this.increaseElevationIndexButton=new JButton(new ResourceAction(preferences`LevelPanel.class`"INCREASE_ELEVATION_INDEX"){" is 122.,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Long Statement,The length of the statement "this.decreaseElevationIndexButton=new JButton(new ResourceAction(preferences`LevelPanel.class`"DECREASE_ELEVATION_INDEX"){" is 122.,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Long Statement,The length of the statement "this.levelsSummaryLabel=new JLabel(SwingTools.getLocalizedLabelText(preferences`LevelPanel.class`"levelsSummaryLabel.text"`unitName));" is 134.,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Long Statement,The length of the statement "final String[] columnNames={SwingTools.getLocalizedLabelText(preferences`LevelPanel.class`"nameColumn")`SwingTools.getLocalizedLabelText(preferences`LevelPanel.class`"elevationColumn")`SwingTools.getLocalizedLabelText(preferences`LevelPanel.class`"floorThicknessColumn")`SwingTools.getLocalizedLabelText(preferences`LevelPanel.class`"heightColumn")};" is 350.,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Long Statement,The length of the statement "@Override public Component getTableCellRendererComponent( JTable table` Object value` boolean isSelected` boolean hasFocus` int row` int column){" is 145.,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Long Statement,The length of the statement "public Component getTableCellRendererComponent( JTable table` Object value` boolean isSelected` boolean hasFocus` int row` int column){" is 135.,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Magic Number,The method contains a magic number: 15,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Magic Number,The method contains a magic number: 1000f,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Magic Number,The method contains a magic number: 10,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Magic Number,The method contains a magic number: 4,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Magic Number,The method contains a magic number: 4,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Magic Number,The method contains a magic number: 2,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,createComponents,Magic Number,The method contains a magic number: 3,97
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,getTableCellRendererComponent,Long Parameter List,The method has 6 parameters. ,276
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,getTableCellRendererComponent,Magic Number,The method contains a magic number: 4,276
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,getTableCellRendererComponent,Long Parameter List,The method has 6 parameters. ,284
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,getTableCellRendererComponent,Magic Number,The method contains a magic number: 4,284
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,setElevationIndexButtonsEnabled,Long Statement,The length of the statement "this.increaseElevationIndexButton.setEnabled(selectedLevelIndex < levels.length - 1 && levels[selectedLevelIndex].getElevation() == levels[selectedLevelIndex + 1].getElevation());" is 179.,373
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,setElevationIndexButtonsEnabled,Long Statement,The length of the statement "this.decreaseElevationIndexButton.setEnabled(selectedLevelIndex > 0 && levels[selectedLevelIndex].getElevation() == levels[selectedLevelIndex - 1].getElevation());" is 163.,373
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,setMnemonics,Long Statement,The length of the statement "this.viewableCheckBox.setMnemonic(KeyStroke.getKeyStroke(preferences.getLocalizedString(LevelPanel.class`"viewableCheckBox.mnemonic")).getKeyCode());" is 149.,390
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,setMnemonics,Long Statement,The length of the statement "this.nameLabel.setDisplayedMnemonic(KeyStroke.getKeyStroke(preferences.getLocalizedString(LevelPanel.class`"nameLabel.mnemonic")).getKeyCode());" is 144.,390
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,setMnemonics,Long Statement,The length of the statement "this.elevationLabel.setDisplayedMnemonic(KeyStroke.getKeyStroke(preferences.getLocalizedString(LevelPanel.class`"elevationLabel.mnemonic")).getKeyCode());" is 154.,390
