Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,createComponents,166,11,3,92,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,stateChanged,3,1,1,104,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,propertyChange,3,1,1,110,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,stateChanged,3,1,1,122,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,propertyChange,3,1,1,128,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,itemStateChanged,3,1,1,138,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,getListCellRendererComponent,27,8,5,152,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,itemStateChanged,3,1,1,186,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,propertyChange,6,1,1,194,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,getToolTipText,10,2,1,207,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,mousePressed,15,2,1,225,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,run,10,2,0,228,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,stateChanged,6,2,1,246,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,propertyChange,3,1,1,256,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,componentResized,3,1,1,265,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,ancestorAdded,4,1,1,271,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,ancestorRemoved,4,1,1,276,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,ancestorMoved,2,1,1,281,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,getSliderValueAt,6,1,3,288,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,setComponentTexts,11,2,1,302,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,setMnemonics,11,2,1,323,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,layoutComponents,22,1,0,367,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,setEnabled,8,1,1,417,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoSizeAndQualityPanel,setProportionsChoiceEnabled,4,1,1,430,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,LanguageChangeListener,LanguageChangeListener,3,1,1,349,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,LanguageChangeListener,propertyChange,12,2,1,353,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,PhotosPanel,3,1,3,137,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,PhotosPanel,12,1,4,143,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,createActions,21,1,1,160,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,actionPerformed,3,1,1,167,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,actionPerformed,3,1,1,174,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,actionPerformed,3,1,1,181,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,createComponents,139,12,3,188,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,getListCellRendererComponent,14,2,5,200,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,mouseClicked,8,3,1,217,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,actionPerformed,8,3,1,229,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,propertyChange,7,2,1,241,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,propertyChange,3,1,1,250,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,stateChanged,7,2,1,267,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,getListCellRendererComponent,12,3,5,291,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,itemStateChanged,11,2,1,309,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,propertyChange,3,1,1,322,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,toggleCameraSelection,10,2,2,345,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,setComponentTexts,11,2,1,358,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,setMnemonics,8,2,1,376,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,layoutComponents,23,1,0,415,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,displayView,71,11,1,466,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,windowClosed,4,1,1,529,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,componentHidden,5,2,1,536,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,componentMoved,4,1,1,544,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,startPhotosCreation,57,9,0,555,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,run,3,1,0,621,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,computePhotos,81,9,2,628,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,run,14,2,0,696,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,updateProgressBar,11,1,2,713,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,run,5,1,0,716,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,showPhotoSaveError,17,1,1,724,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,run,4,1,0,730,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,showPhotosComputingError,10,1,1,743,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,run,5,1,0,748,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,stopPhotosCreation,7,2,0,756,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,savePhoto,15,2,2,768,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotosPanel,close,6,2,0,787,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,LanguageChangeListener,LanguageChangeListener,3,1,1,397,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,LanguageChangeListener,propertyChange,12,2,1,401,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,CamerasListModel,CamerasListModel,10,1,0,803,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,CamerasListModel,propertyChange,4,1,1,807,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,CamerasListModel,getSize,3,1,0,814,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,CamerasListModel,getElementAt,3,1,1,818,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,PlanComponent,3,1,3,614,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,PlanComponent,28,2,4,626,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,addModelListeners,308,43,3,679,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,propertyChange,31,6,1,687,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,propertyChange,4,1,1,701,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,collectionChanged,21,7,1,743,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,propertyChange,18,4,1,767,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,collectionChanged,13,3,1,799,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,propertyChange,12,3,1,815,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,collectionChanged,12,3,1,844,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,propertyChange,9,2,1,859,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,collectionChanged,9,3,1,873,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,propertyChange,3,1,1,885,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,collectionChanged,9,3,1,893,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,propertyChange,3,1,1,905,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,collectionChanged,9,3,1,913,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,propertyChange,19,3,1,925,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,collectionChanged,10,3,1,950,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,propertyChange,3,1,1,962,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,propertyChange,6,2,1,967,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,propertyChange,6,2,1,981,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,selectionChanged,3,1,1,993,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,propertyChange,4,1,1,999,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,propertyChange,12,1,1,1005,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,invalidateFurnitureTopViewIcon,6,2,1,1036,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getFurnitureWithoutGroups,12,3,1,1046,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,revalidate,12,3,0,1121,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,invalidate,14,5,1,1140,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,invalidate,3,1,0,1158,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,validate,19,4,0,1163,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,addMouseListeners,67,12,1,1192,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,mousePressed,12,3,1,1199,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,mouseReleased,5,2,1,1223,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,mouseMoved,10,4,1,1230,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,mouseDragged,5,2,1,1244,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,mouseWheelMoved,24,5,1,1254,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,addFocusListener,18,3,1,1292,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,focusLost,3,1,1,1298,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,propertyChange,5,2,1,1306,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,addControllerListener,21,6,1,1316,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,propertyChange,16,6,1,1322,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,installDefaultKeyboardActions,100,6,0,1343,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,installEditionKeyboardActions,26,2,0,1451,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,createActions,80,1,1,1482,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,actionPerformed,3,1,1,1488,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,actionPerformed,3,1,1,1494,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,createToolTipTextFields,38,3,2,1581,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getPreferredSize,4,1,0,1590,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,changedUpdate,9,1,1,1604,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,insertUpdate,3,1,1,1613,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,removeUpdate,3,1,1,1617,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,updateToolTipTextFieldFormatterFactory,16,3,3,1627,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,createCustomCursor,6,2,4,1644,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,createCustomCursor,3,1,6,1660,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getPreferredSize,10,2,0,1673,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getPlanBounds,30,9,0,1691,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getPaintedItems,3,1,0,1731,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getItemsBounds,12,3,2,1739,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getItemBounds,101,23,2,1754,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,addTextBounds,8,3,7,1880,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getTextBounds,25,4,5,1895,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getFont,25,7,2,1930,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getFontMetrics,11,3,2,1961,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setBackgroundPainted,6,2,1,1976,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,isBackgroundPainted,3,1,0,1987,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setSelectedItemsOutlinePainted,6,2,1,1994,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,isSelectedItemsOutlinePainted,3,1,0,2004,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintComponent,19,2,1,2011,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getPrintPreferredScale,14,2,2,2040,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getStrokeWidthExtraMargin,22,7,2,2061,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getStrokeWidth,13,3,2,2090,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,print,59,7,3,2107,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,createTransferData,8,2,1,2179,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getClipboardImage,25,2,0,2190,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,isFormatTypeSupported,3,1,1,2226,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,exportData,8,2,3,2233,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,exportToSVG,3,1,1,2244,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,checkCurrentThreadIsntInterrupted,5,2,1,2298,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setRenderingHints,6,1,1,2309,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintBackground,6,2,2,2319,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintBackgroundImage,48,10,2,2329,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,run,6,2,0,2363,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getForegroundColor,8,2,1,2392,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getBackgroundColor,8,2,1,2403,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,readBackgroundImage,28,3,2,2414,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintOtherLevels,93,29,4,2445,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setTransparency,10,2,2,2560,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintGrid,42,3,2,2574,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintGridLines,19,6,8,2625,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getMainGridSize,16,3,1,2657,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getGridSize,16,3,1,2681,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintContent,56,14,3,2705,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintHomeItems,46,5,5,2795,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,compare,3,1,2,2813,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getSelectionColor,21,6,0,2875,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getFurnitureOutlineColor,3,1,0,2901,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintRooms,96,18,5,2909,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,compare,11,3,2,2924,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,textureUpdated,6,2,1,2974,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,fillShape,29,6,3,3034,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,isTextureManagerAvailable,8,1,0,3071,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintRoomsNameAndArea,26,7,5,3087,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintText,29,3,9,3127,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintRoomsOutline,38,9,7,3165,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintPointsResizeIndicators,39,6,8,3219,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getIndicator,62,21,2,3279,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintRoomNameOffsetIndicator,7,2,4,3331,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintRoomAreaOffsetIndicator,7,2,4,3347,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintTextIndicators,28,4,8,3363,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintWalls,23,5,6,3399,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,fillAndDrawWallsArea,7,1,6,3435,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintWallsOutline,78,12,7,3449,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,isViewableAtSelectedLevel,4,1,1,3555,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintWallResizeIndicator,32,4,4,3565,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getWallAreas,6,2,0,3611,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getDrawableWallsInSelectedLevel,9,3,1,3621,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getWallAreas,36,9,1,3634,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getItemsArea,7,2,1,3675,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getWallPaint,10,2,4,3686,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintFurniture,80,16,9,3703,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getDoorOrWindowWallPartShape,8,1,1,3808,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getDoorOrWindowRectangle,23,3,2,3822,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintDoorOrWindowWallThicknessArea,42,8,6,3852,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintDoorOrWindowSashes,8,2,5,3910,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getDoorOrWindowSashShape,19,2,2,3923,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintFurnitureName,21,6,6,3951,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintFurnitureOutline,61,10,7,3990,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getPieceOfFurnitureInHomeFurniture,10,4,2,4071,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintPieceOfFurnitureIcon,4,1,6,4089,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintPieceOfFurnitureIcon,24,3,6,4101,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintPieceOfFurnitureTop,37,6,8,4137,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintPieceOFFurnitureIndicators,78,15,4,4188,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintPolylines,48,11,8,4287,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getPolylineShape,22,3,1,4358,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintArrow,0,5,6,4388,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintDimensionLines,70,9,12,4421,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintDimensionLineResizeIndicator,30,2,4,4531,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintLabels,50,10,9,4578,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintCompass,13,2,5,4646,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintCompassOutline,21,3,7,4666,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintCompassIndicators,19,2,4,4698,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintWallAlignmentFeedback,68,22,9,4726,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getViewedItems,12,4,2,4827,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintPointFeedback,9,1,6,4843,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,equalsWallPoint,3,1,3,4865,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintRoomAlignmentFeedback,64,19,9,4874,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintDimensionLineAlignmentFeedback,90,30,9,4963,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,equalsDimensionLinePoint,3,1,3,5095,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintAngleFeedback,24,4,6,5104,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintCamera,48,4,8,5138,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintCameraRotationIndicators,28,3,4,5207,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,paintRectangleFeedback,9,2,3,5247,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getShape,14,4,3,5260,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setRectangleFeedback,5,1,4,5278,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,makeSelectionVisible,20,4,0,5287,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,run,12,3,0,5297,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getSelectionBounds,10,2,1,5313,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,makePointVisible,3,1,2,5326,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,moveView,10,2,2,5334,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getScale,3,1,0,5348,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setScale,25,4,1,5355,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,convertXPixelToModel,5,1,1,5393,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,convertYPixelToModel,5,1,1,5402,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,convertXModelToPixel,5,1,1,5411,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,convertYModelToPixel,5,1,1,5420,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,convertXModelToScreen,5,1,1,5429,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,convertYModelToScreen,5,1,1,5438,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getPixelLength,3,1,0,5448,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getShapePixelBounds,4,1,1,5455,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setCursor,0,11,1,5467,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setToolTipFeedback,6,1,3,5506,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,getToolTip,7,2,0,5519,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,showToolTipComponentAt,47,4,3,5531,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,mousePressed,3,1,1,5546,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,mouseReleased,3,1,1,5551,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,mouseMoved,3,1,1,5556,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,mouseDragged,3,1,1,5561,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setToolTipEditedProperties,96,15,4,5600,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setFocusedTextFieldIndex,15,3,1,5661,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,keyPressed,3,1,1,5676,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,keyReleased,5,2,1,5680,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,keyTyped,28,7,1,5688,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,deleteToolTipFeedback,9,3,0,5730,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,stopToolTipPropertiesEdition,12,3,0,5743,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setResizeIndicatorVisible,4,1,1,5760,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setAlignmentFeedback,7,1,5,5769,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setAngleFeedback,5,1,6,5784,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setDraggedItemsFeedback,4,1,1,5795,0
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanComponent,setDimensionLinesFeedback,4,1,1,5804,0
